BLA,BLP,LU,MABH,BN,FAR,BD,HBN,AHBH,ABH,DHBH,ABF,CL,RBS,HBFR,BL,SBLU,SLR
69756.63952,1041.87273,B,216.0,2,1.932877471274149,0.04828122488662,2,150.0,150.0,66.0,1683.9679999999998,0.0,0.0,0.0,0.160338563128897,"B, R","primary, secondary, tertiary"
66186.01394,1013.29502,R,35.4,16,1.195242866139583,0.1376008835984,0,0.0,33.5,0.0,569.203375,0.028875517244092,0.499999999996875,0.0,0.123566351170276,"A, R","secondary, tertiary"
57399.68349,950.8991,R,18.0,16,1.088625776323074,0.217725155264615,0,0.0,18.0,0.0,781.0846875,0.10912578295274,0.624999999996094,0.0,0.095572998995808,"B, R","secondary, tertiary"
64331.21404,1002.48527,A,18.0,14,1.183444322264185,0.236688864452837,0,0.0,18.0,0.0,1087.605857142857,0.125097176923074,0.57142857142449,0.0,0.073023950218151,R,"secondary, tertiary"
72591.89502,1066.03877,R,36.429,25,0.977288001373352,0.158615641550998,0,0.0,25.4194,0.0,460.56840000000005,0.092441873272342,0.47999999999808,0.0,0.087573916587488,"B, R","secondary, tertiary"
528164.619,3143.33979,A,27.0,16,1.833523454928737,0.383134348118839,0,0.0,18.1875,0.0,12647.3754375,0.0,0.0,0.0,0.517810110988668,R,"trunk, primary, secondary, tertiary"
56860.96015,943.26201,R,35.25,16,0.940382045237061,0.14277323102853,0,0.0,27.2638125,0.0,507.3889375,0.088221057282111,0.437499999997266,0.0,0.096803204030386,"B, R","secondary, tertiary"
63418.73841,1001.80231,R,55.0,15,1.39518524364162,0.178229862078393,5,51.2842,35.24326666666666,2.532930824163976,753.5408666666667,0.147298367082043,0.599999999996,0.8,0.042653898285284,"A, R","secondary, tertiary"
56969.90733,940.51791,R,35.25,20,0.790744010501096,0.129025029958742,0,0.0,23.517500000000002,0.0,367.5272,0.085955857077678,0.399999999998,0.0,0.045124365614498,R,"secondary, tertiary"
276339.9069,2504.60867,R,99.0,34,0.552223743982162,0.100311740388735,2,81.0,21.441176470588236,18.0,815.2981470588235,0.002029131419694,0.088235294117388,0.0,0.571624113623462,"A, R","primary, tertiary"
117150.7185,1391.02077,B,18.0,6,0.06604150703523,0.013208301407046,0,0.0,18.0,0.0,257.89366666666666,0.058286486685626,0.999999999983333,0.0,0.258368698960681,R,"primary, secondary, tertiary"
84280.84203,1147.10514,R,56.0,9,1.152515312619024,0.088664776241083,7,53.75714285714286,51.7,2.968336303076737,830.3046666666667,0.037188796603507,0.555555555549383,0.428571428571429,0.034418528745757,"B, R","secondary, tertiary"
64796.46348,1002.25289,R,35.25,14,1.127881462582563,0.170363680471655,0,0.0,26.15357142857143,0.0,788.4974285714286,0.099313525765658,0.57142857142449,0.0,0.098274833021733,"B, R","secondary, tertiary"
54892.46228,924.31836,R,21.0,10,0.498771304160925,0.138068319131703,0,0.0,15.0333,0.0,757.891,0.022491179981005,0.699999999993,0.0,0.01357512644851,R,"secondary, tertiary"
186895.8072,2368.0423,R,36.0,20,0.429832414132402,0.083416403147646,0,0.0,19.35,0.0,779.5088,0.013229281596009,0.24999999999875,0.0,0.660290909762714,R,"trunk, primary, tertiary"
271065.2883,2302.66074,B,232.0,20,1.795669191185037,0.194906785488255,2,232.0,44.91345,0.0,2641.6232,0.037547943080082,0.24999999999875,0.0,0.107935774017575,"B, R","primary, secondary, tertiary"
